_id,ano_filme,ano_cerimonia,cerimonia,categoria,nome,filme,vencedor,id_registro,ano_filmagem,nome_do_indicado,nome_do_filme
67f693e37789266c58987616,1946,1947,19,SHORT SUBJECT (One-reel),"Jack Eaton, Producer",Dive-Hi Champs,false,,,,
67f693e37789266c58987617,1946,1947,19,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Facing Your Danger,true,,,,
67f693e37789266c58987618,1946,1947,19,SHORT SUBJECT (One-reel),"Edmund Reek, Producer",Golden Horses,false,,,,
67f693e37789266c58987619,1946,1947,19,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Smart as a Fox,false,,,,
67f693e37789266c5898761a,1946,1947,19,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Sure Cures,false,,,,
67f693e37789266c5898761b,1946,1947,19,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",A Boy and His Dog,true,,,,
67f693e37789266c5898761c,1946,1947,19,SHORT SUBJECT (Two-reel),"George B. Templeton, Producer",College Queen,false,,,,
67f693e37789266c5898761d,1946,1947,19,SHORT SUBJECT (Two-reel),"Jules White, Producer",Hiss and Yell,false,,,,
67f693e37789266c5898761e,1946,1947,19,SHORT SUBJECT (Two-reel),"Jerry Bresler, Producer",The Luckiest Guy in the World,false,,,,
67f693e37789266c5898761f,1946,1947,19,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",The Best Years of Our Lives,false,,,,
67f693e37789266c58987620,1946,1947,19,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",It's a Wonderful Life,false,,,,
67f693e37789266c58987621,1946,1947,19,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",The Jolson Story,true,,,,
67f693e37789266c58987622,1946,1947,19,SPECIAL EFFECTS,Special Visual Effects by Thomas Howard,Blithe Spirit,true,,,,
67f693e37789266c58987623,1946,1947,19,SPECIAL EFFECTS,Special Visual Effects by William McGann; Special Audible Effects by Nathan Levinson,A Stolen Life,false,,,,
67f693e37789266c58987624,1946,1947,19,WRITING (Original Motion Picture Story),Vladimir Pozner,The Dark Mirror,false,,,,
67f693e37789266c58987625,1946,1947,19,WRITING (Original Motion Picture Story),Jack Patrick,The Strange Love of Martha Ivers,false,,,,
67f693e37789266c58987626,1946,1947,19,WRITING (Original Motion Picture Story),Victor Trivas,The Stranger,false,,,,
67f693e37789266c58987627,1946,1947,19,WRITING (Original Motion Picture Story),Charles Brackett,To Each His Own,false,,,,
67f693e37789266c58987628,1946,1947,19,WRITING (Original Motion Picture Story),Clemence Dane,Vacation from Marriage,true,,,,
67f693e37789266c58987629,1946,1947,19,WRITING (Original Screenplay),Raymond Chandler,The Blue Dahlia,false,,,,
67f693e37789266c5898762a,1946,1947,19,WRITING (Original Screenplay),Jacques Prevert,Children of Paradise,false,,,,
67f693e37789266c5898762b,1946,1947,19,WRITING (Original Screenplay),Ben Hecht,Notorious,false,,,,
67f693e37789266c5898762c,1946,1947,19,WRITING (Original Screenplay),"Norman Panama, Melvin Frank",Road to Utopia,false,,,,
67f693e37789266c5898762d,1946,1947,19,WRITING (Original Screenplay),"Muriel Box, Sydney Box",The Seventh Veil,true,,,,
67f693e37789266c5898762e,1946,1947,19,WRITING (Screenplay),"Talbot Jennings, Sally Benson",Anna and the King of Siam,false,,,,
67f693e37789266c5898762f,1946,1947,19,WRITING (Screenplay),Robert E. Sherwood,The Best Years of Our Lives,true,,,,
67f693e37789266c58987630,1946,1947,19,WRITING (Screenplay),"David Lean, Anthony Havelock-Allan, Ronald Neame",Brief Encounter,false,,,,
67f693e37789266c58987631,1946,1947,19,WRITING (Screenplay),Anthony Veiller,The Killers,false,,,,
67f693e37789266c58987632,1946,1947,19,WRITING (Screenplay),"Sergio Amidei, F. Fellini",Open City,false,,,,
67f693e37789266c58987633,1946,1947,19,SPECIAL AWARD, Laurence Olivier for his outstanding achievement as actor,,true,,,,
67f693e37789266c58987634,1946,1947,19,SPECIAL AWARD, Harold Russell for bringing hope and courage to his fellow veterans through his appearance in The Best Years of Our Lives.,,true,,,,
67f693e37789266c58987635,1946,1947,19,SPECIAL AWARD, Ernst Lubitsch for his distinguished contributions to the art of the motion picture.,,true,,,,
67f693e37789266c58987636,1946,1947,19,SPECIAL AWARD, Claude Jarman,,true,,,,
67f693e37789266c58987637,1946,1947,19,IRVING G. THALBERG MEMORIAL AWARD,Samuel Goldwyn,,true,,,,
67f693e37789266c58987638,1947,1948,20,ACTOR,Ronald Colman,A Double Life,true,,,,
67f693e37789266c58987639,1947,1948,20,ACTOR,John Garfield,Body and Soul,false,,,,
67f693e37789266c5898763a,1947,1948,20,ACTOR,Gregory Peck,Gentleman's Agreement,false,,,,
67f693e37789266c5898763b,1947,1948,20,ACTOR,William Powell,Life with Father,false,,,,
67f693e37789266c5898763c,1947,1948,20,ACTOR,Michael Redgrave,Mourning Becomes Electra,false,,,,
67f693e37789266c5898763d,1947,1948,20,ACTOR IN A SUPPORTING ROLE,Charles Bickford,The Farmer's Daughter,false,,,,
67f693e37789266c5898763e,1947,1948,20,ACTOR IN A SUPPORTING ROLE,Thomas Gomez,Ride the Pink Horse,false,,,,
67f693e37789266c5898763f,1947,1948,20,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Miracle on 34th Street,true,,,,
67f693e37789266c58987640,1947,1948,20,ACTOR IN A SUPPORTING ROLE,Robert Ryan,Crossfire,false,,,,
67f693e37789266c58987641,1947,1948,20,ACTOR IN A SUPPORTING ROLE,Richard Widmark,Kiss of Death,false,,,,
67f693e37789266c58987642,1947,1948,20,ACTRESS,Joan Crawford,Possessed,false,,,,
67f693e37789266c58987643,1947,1948,20,ACTRESS,Susan Hayward,Smash-Up--The Story of a Woman,false,,,,
67f693e37789266c58987644,1947,1948,20,ACTRESS,Dorothy McGuire,Gentleman's Agreement,false,,,,
67f693e37789266c58987645,1947,1948,20,ACTRESS,Rosalind Russell,Mourning Becomes Electra,false,,,,
67f693e37789266c58987646,1947,1948,20,ACTRESS,Loretta Young,The Farmer's Daughter,true,,,,
67f693e37789266c58987647,1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Paradine Case,false,,,,
67f693e37789266c58987648,1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,Crossfire,false,,,,
67f693e37789266c58987649,1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Gentleman's Agreement,true,,,,
67f693e37789266c5898764a,1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Marjorie Main,The Egg and I,false,,,,
67f693e37789266c5898764b,1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Anne Revere,Gentleman's Agreement,false,,,,
67f693e37789266c5898764c,1947,1948,20,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Maurice Ransford;  Set Decoration:  Thomas Little, Paul S. Fox",The Foxes of Harrow,false,,,,
67f693e37789266c5898764d,1947,1948,20,ART DIRECTION (Black-and-White),Art Direction:  John Bryan;  Set Decoration:  Wilfred Shingleton,Great Expectations,true,,,,
67f693e37789266c5898764e,1947,1948,20,ART DIRECTION (Color),Art Direction:  Alfred Junge;  Set Decoration:  Alfred Junge,Black Narcissus,true,,,,
67f693e37789266c5898764f,1947,1948,20,ART DIRECTION (Color),Art Direction:  Robert M. Haas;  Set Decoration:  George James Hopkins,Life with Father,false,,,,
67f693e37789266c58987650,1947,1948,20,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",The Ghost and Mrs. Muir,false,,,,
67f693e37789266c58987651,1947,1948,20,CINEMATOGRAPHY (Black-and-White),Guy Green,Great Expectations,true,,,,
67f693e37789266c58987652,1947,1948,20,CINEMATOGRAPHY (Black-and-White),George Folsey,Green Dolphin Street,false,,,,
67f693e37789266c58987653,1947,1948,20,CINEMATOGRAPHY (Color),Jack Cardiff,Black Narcissus,true,,,,
67f693e37789266c58987654,1947,1948,20,CINEMATOGRAPHY (Color),"Peverell Marley, William V. Skall",Life with Father,false,,,,
67f693e37789266c58987655,1947,1948,20,CINEMATOGRAPHY (Color),Harry Jackson,Mother Wore Tights,false,,,,
67f693e37789266c58987656,1947,1948,20,DIRECTING,Henry Koster,The Bishop's Wife,false,,,,
67f693e37789266c58987657,1947,1948,20,DIRECTING,Edward Dmytryk,Crossfire,false,,,,
67f693e37789266c58987658,1947,1948,20,DIRECTING,George Cukor,A Double Life,false,,,,
67f693e37789266c58987659,1947,1948,20,DIRECTING,Elia Kazan,Gentleman's Agreement,true,,,,
67f693e37789266c5898765a,1947,1948,20,DIRECTING,David Lean,Great Expectations,false,,,,
67f693e37789266c5898765b,1947,1948,20,DOCUMENTARY (Feature),"Sid Rogell, Executive Producer;  Theron Warth and Richard O. Fleischer, Producers",Design for Death,true,,,,
67f693e37789266c5898765c,1947,1948,20,DOCUMENTARY (Feature),United States Department of State Office of Information and Educational Exchange,Journey into Medicine,false,,,,
67f693e37789266c5898765d,1947,1948,20,DOCUMENTARY (Feature),"Paul Rotha, Producer",The World Is Rich,false,,,,
67f693e37789266c5898765e,1947,1948,20,DOCUMENTARY (Short Subject),United Nations Division of Films and Visual Information,First Steps,true,,,,
67f693e37789266c5898765f,1947,1948,20,DOCUMENTARY (Short Subject),"Frederic Ullman, Jr., Producer",Passport to Nowhere,false,,,,
67f693e37789266c58987660,1947,1948,20,DOCUMENTARY (Short Subject),Australian News & Information Bureau,School in the Mailbox,false,,,,
67f693e37789266c58987661,1947,1948,20,FILM EDITING,Monica Collingwood,The Bishop's Wife,false,,,,
67f693e37789266c58987662,1947,1948,20,FILM EDITING,"Francis Lyon, Robert Parrish",Body and Soul,true,,,,
67f693e37789266c58987663,1947,1948,20,FILM EDITING,Harmon Jones,Gentleman's Agreement,false,,,,
67f693e37789266c58987664,1947,1948,20,FILM EDITING,George White,Green Dolphin Street,false,,,,
67f693e37789266c58987665,1947,1948,20,FILM EDITING,Fergus McDonell,Odd Man Out,false,,,,
67f693e37789266c58987666,1947,1948,20,MUSIC (Music Score of a Dramatic or Comedy Picture),Hugo Friedhofer,The Bishop's Wife,false,,,,
67f693e37789266c58987667,1947,1948,20,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,Captain from Castile,false,,,,
67f693e37789266c58987668,1947,1948,20,MUSIC (Music Score of a Dramatic or Comedy Picture),Dr. Miklos Rozsa,A Double Life,true,,,,
67f693e37789266c58987669,1947,1948,20,MUSIC (Music Score of a Dramatic or Comedy Picture),David Raksin,Forever Amber,false,,,,
67f693e37789266c5898766a,1947,1948,20,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Life with Father,false,,,,
67f693e37789266c5898766b,1947,1948,20,MUSIC (Scoring of a Musical Picture),Johnny Green,Fiesta,false,,,,
67f693e37789266c5898766c,1947,1948,20,MUSIC (Scoring of a Musical Picture),Alfred Newman,Mother Wore Tights,true,,,,
67f693e37789266c5898766d,1947,1948,20,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Max Steiner",My Wild Irish Rose,false,,,,
67f693e37789266c5898766e,1947,1948,20,MUSIC (Scoring of a Musical Picture),Robert Emmett Dolan,Road to Rio,false,,,,
67f693e37789266c5898766f,1947,1948,20,MUSIC (Scoring of a Musical Picture),"Daniele Amfitheatrof, Paul J. Smith, Charles Wolcott",Song of the South,false,,,,
67f693e37789266c58987670,1947,1948,20,MUSIC (Song),Music by Arthur Schwartz; Lyrics by Leo Robin,"The Time, the Place and the Girl",false,,,,
67f693e37789266c58987671,1947,1948,20,MUSIC (Song),Music and Lyrics by Frank Loesser,The Perils of Pauline,false,,,,
67f693e37789266c58987672,1947,1948,20,MUSIC (Song),"Music and Lyrics by Ralph Blane, Roger Edens and Hugh Martin",Good News,false,,,,
67f693e37789266c58987673,1947,1948,20,MUSIC (Song),Music by Josef Myrow; Lyrics by Mack Gordon,Mother Wore Tights,false,,,,
67f693e37789266c58987674,1947,1948,20,MUSIC (Song),Music by Allie Wrubel; Lyrics by Ray Gilbert,Song of the South,true,,,,
67f693e37789266c58987675,1947,1948,20,BEST MOTION PICTURE,Samuel Goldwyn Productions,The Bishop's Wife,false,,,,
67f693e37789266c58987676,1947,1948,20,BEST MOTION PICTURE,RKO Radio,Crossfire,false,,,,
67f693e37789266c58987677,1947,1948,20,BEST MOTION PICTURE,20th Century-Fox,Gentleman's Agreement,true,,,,
67f693e37789266c58987678,1947,1948,20,BEST MOTION PICTURE,J. Arthur Rank-Cineguild,Great Expectations,false,,,,
67f693e37789266c58987679,1947,1948,20,BEST MOTION PICTURE,20th Century-Fox,Miracle on 34th Street,false,,,,
67f693e37789266c5898767a,1947,1948,20,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Chip An' Dale,false,,,,
67f693e37789266c5898767b,1947,1948,20,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer",Dr. Jekyll and Mr. Mouse,false,,,,
67f693e37789266c5898767c,1947,1948,20,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Pluto's Blue Note,false,,,,
67f693e37789266c5898767d,1947,1948,20,SHORT SUBJECT (Cartoon),"George Pal, Producer",Tubby the Tuba,false,,,,
67f693e37789266c5898767e,1947,1948,20,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Tweetie Pie,true,,,,
67f693e37789266c5898767f,1947,1948,20,SHORT SUBJECT (One-reel),"Thomas Mead, Producer","Brooklyn, U.S.A.",false,,,,
67f693e37789266c58987680,1947,1948,20,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer",Good-bye Miss Turlock,true,,,,
67f693e37789266c58987681,1947,1948,20,SHORT SUBJECT (One-reel),"Jerry Fairbanks, Producer",Moon Rockets,false,,,,
67f693e37789266c58987682,1947,1948,20,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Now You See It,false,,,,
67f693e37789266c58987683,1947,1948,20,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",So You Want to Be in Pictures,false,,,,
67f693e37789266c58987684,1947,1948,20,SHORT SUBJECT (Two-reel),"Harry Grey, Producer",Champagne for Two,false,,,,
67f693e37789266c58987685,1947,1948,20,SHORT SUBJECT (Two-reel),"Irving Allen, Producer",Climbing the Matterhorn,true,,,,
67f693e37789266c58987686,1947,1948,20,SHORT SUBJECT (Two-reel),"Thomas Mead, Producer",Fight of the Wild Stallions,false,,,,
67f693e37789266c58987687,1947,1948,20,SHORT SUBJECT (Two-reel),"Herbert Morgan, Producer",Give Us the Earth,false,,,,
67f693e37789266c58987688,1947,1948,20,SHORT SUBJECT (Two-reel),"Ben Blake, Producer",A Voice Is Born: The Story of Niklos Gafni,false,,,,
67f693e37789266c58987689,1947,1948,20,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",The Bishop's Wife,true,,,,
67f693e37789266c5898768a,1947,1948,20,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Green Dolphin Street,false,,,,
67f693e37789266c5898768b,1947,1948,20,SOUND RECORDING,"Sound Service, Inc., Jack R. Whitney, Sound Director",T-Men,false,,,,
67f693e37789266c5898768c,1947,1948,20,SPECIAL EFFECTS,"Special Visual Effects by A. Arnold Gillespie, Warren Newcombe; Special Audible Effects by Douglas Shearer, Michael Steinore",Green Dolphin Street,true,,,,
67f693e37789266c5898768d,1947,1948,20,SPECIAL EFFECTS,"Special Visual Effects by Farciot Edouart, Devereux Jennings, Gordon Jennings, Wallace Kelley, Paul Lerpae; Special Audible Effects by George Dutton",Unconquered,false,,,,
67f693e37789266c5898768e,1947,1948,20,WRITING (Motion Picture Story),"Georges Chaperot, Rene Wheeler",A Cage of Nightingales,false,,,,
67f693e37789266c5898768f,1947,1948,20,WRITING (Motion Picture Story),"Herbert Clyde Lewis, Frederick Stephani",It Happened on Fifth Avenue,false,,,,
67f693e37789266c58987690,1947,1948,20,WRITING (Motion Picture Story),Eleazar Lipsky,Kiss of Death,false,,,,
67f693e37789266c58987691,1947,1948,20,WRITING (Motion Picture Story),Valentine Davies,Miracle on 34th Street,true,,,,
67f693e37789266c58987692,1947,1948,20,WRITING (Motion Picture Story),"Dorothy Parker, Frank Cavett",Smash-Up--The Story of a Woman,false,,,,
67f693e37789266c58987693,1947,1948,20,WRITING (Original Screenplay),Sidney Sheldon,The Bachelor and the Bobby-Soxer,true,,,,
67f693e37789266c58987694,1947,1948,20,WRITING (Original Screenplay),Abraham Polonsky,Body and Soul,false,,,,
67f693e37789266c58987695,1947,1948,20,WRITING (Original Screenplay),"Ruth Gordon, Garson Kanin",A Double Life,false,,,,
67f693e37789266c58987696,1947,1948,20,WRITING (Original Screenplay),Charles Chaplin,Monsieur Verdoux,false,,,,
67f693e37789266c58987697,1947,1948,20,WRITING (Original Screenplay),"Sergio Amidei, Adolfo Franci, C. G. Viola, Cesare Zavattini",Shoe-Shine,false,,,,
67f693e37789266c58987698,1947,1948,20,WRITING (Screenplay),Richard Murphy,Boomerang!,false,,,,
67f693e37789266c58987699,1947,1948,20,WRITING (Screenplay),John Paxton,Crossfire,false,,,,
67f693e37789266c5898769a,1947,1948,20,WRITING (Screenplay),Moss Hart,Gentleman's Agreement,false,,,,
67f693e37789266c5898769b,1947,1948,20,WRITING (Screenplay),"David Lean, Anthony Havelock-Allan, Ronald Neame",Great Expectations,false,,,,
67f693e37789266c5898769c,1947,1948,20,WRITING (Screenplay),George Seaton,Miracle on 34th Street,true,,,,
67f693e37789266c5898769d,1947,1948,20,SPECIAL AWARD, James Baskett for his able and heart-warming characterization of Uncle Remus,,true,,,,
67f693e37789266c5898769e,1947,1948,20,SPECIAL AWARD, Bill and Coo,,true,,,,
67f693e37789266c5898769f,1947,1948,20,SPECIAL AWARD, Shoe-Shine - the high quality of this motion picture,,true,,,,
67f693e37789266c589876a0,1947,1948,20,SPECIAL AWARD, Colonel William N. Selig,,true,,,,
67f693e37789266c589876a1,1948,1949,21,ACTOR,Lew Ayres,Johnny Belinda,false,,,,
67f693e37789266c589876a2,1948,1949,21,ACTOR,Montgomery Clift,The Search,false,,,,
67f693e37789266c589876a3,1948,1949,21,ACTOR,Dan Dailey,When My Baby Smiles at Me,false,,,,
67f693e37789266c589876a4,1948,1949,21,ACTOR,Laurence Olivier,Hamlet,true,,,,
67f693e37789266c589876a5,1948,1949,21,ACTOR,Clifton Webb,Sitting Pretty,false,,,,
67f693e37789266c589876a6,1948,1949,21,ACTOR IN A SUPPORTING ROLE,Charles Bickford,Johnny Belinda,false,,,,
67f693e37789266c589876a7,1948,1949,21,ACTOR IN A SUPPORTING ROLE,José Ferrer,Joan of Arc,false,,,,
67f693e37789266c589876a8,1948,1949,21,ACTOR IN A SUPPORTING ROLE,Oscar Homolka,I Remember Mama,false,,,,
67f693e37789266c589876a9,1948,1949,21,ACTOR IN A SUPPORTING ROLE,Walter Huston,The Treasure of the Sierra Madre,true,,,,
67f693e37789266c589876aa,1948,1949,21,ACTOR IN A SUPPORTING ROLE,Cecil Kellaway,The Luck of the Irish,false,,,,
67f693e37789266c589876ab,1948,1949,21,ACTRESS,Ingrid Bergman,Joan of Arc,false,,,,
67f693e37789266c589876ac,1948,1949,21,ACTRESS,Olivia de Havilland,The Snake Pit,false,,,,
67f693e37789266c589876ad,1948,1949,21,ACTRESS,Irene Dunne,I Remember Mama,false,,,,
67f693e37789266c589876ae,1948,1949,21,ACTRESS,Barbara Stanwyck,"Sorry, Wrong Number",false,,,,
67f693e37789266c589876af,1948,1949,21,ACTRESS,Jane Wyman,Johnny Belinda,true,,,,
67f693e37789266c589876b0,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Barbara Bel Geddes,I Remember Mama,false,,,,
67f693e37789266c589876b1,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Ellen Corby,I Remember Mama,false,,,,
67f693e37789266c589876b2,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Johnny Belinda,false,,,,
67f693e37789266c589876b3,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Jean Simmons,Hamlet,false,,,,
67f693e37789266c589876b4,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Key Largo,true,,,,
67f693e37789266c589876b5,1948,1949,21,ART DIRECTION (Black-and-White),Art Direction:  Roger K. Furse;  Set Decoration:  Carmen Dillon,Hamlet,true,,,,
67f693e37789266c589876b6,1948,1949,21,ART DIRECTION (Black-and-White),Art Direction:  Robert Haas;  Set Decoration:  William Wallace,Johnny Belinda,false,,,,
67f693e37789266c589876b7,1948,1949,21,ART DIRECTION (Color),"Art Direction:  Richard Day;  Set Decoration:  Edwin Casey Roberts, Joseph Kish",Joan of Arc,false,,,,
67f693e37789266c589876b8,1948,1949,21,ART DIRECTION (Color),Art Direction:  Hein Heckroth;  Set Decoration:  Arthur Lawson,The Red Shoes,true,,,,
67f693e37789266c589876b9,1948,1949,21,CINEMATOGRAPHY (Black-and-White),"Charles B. Lang, Jr.",A Foreign Affair,false,,,,
67f693e37789266c589876ba,1948,1949,21,CINEMATOGRAPHY (Black-and-White),Nicholas Musuraca,I Remember Mama,false,,,,
67f693e37789266c589876bb,1948,1949,21,CINEMATOGRAPHY (Black-and-White),Ted McCord,Johnny Belinda,false,,,,
67f693e37789266c589876bc,1948,1949,21,CINEMATOGRAPHY (Black-and-White),William Daniels,The Naked City,true,,,,
67f693e37789266c589876bd,1948,1949,21,CINEMATOGRAPHY (Black-and-White),Joseph August,Portrait of Jennie,false,,,,
67f693e37789266c589876be,1948,1949,21,CINEMATOGRAPHY (Color),Charles G. Clarke,Green Grass of Wyoming,false,,,,
67f693e37789266c589876bf,1948,1949,21,CINEMATOGRAPHY (Color),"Joseph Valentine, William V. Skall, Winton Hoch",Joan of Arc,true,,,,
67f693e37789266c589876c0,1948,1949,21,CINEMATOGRAPHY (Color),William Snyder,The Loves of Carmen,false,,,,
67f693e37789266c589876c1,1948,1949,21,CINEMATOGRAPHY (Color),Robert Planck,The Three Musketeers,false,,,,
67f693e37789266c589876c2,1948,1949,21,COSTUME DESIGN (Black-and-White),Irene,B. F.'s Daughter,false,,,,
67f693e37789266c589876c3,1948,1949,21,COSTUME DESIGN (Black-and-White),Roger K. Furse,Hamlet,true,,,,
67f693e37789266c589876c4,1948,1949,21,COSTUME DESIGN (Color),"Edith Head, Gile Steele",The Emperor Waltz,false,,,,
67f693e37789266c589876c5,1948,1949,21,COSTUME DESIGN (Color),"Dorothy Jeakins, Karinska",Joan of Arc,true,,,,
67f693e37789266c589876c6,1948,1949,21,DIRECTING,Laurence Olivier,Hamlet,false,,,,
67f693e37789266c589876c7,1948,1949,21,DIRECTING,Jean Negulesco,Johnny Belinda,false,,,,
67f693e37789266c589876c8,1948,1949,21,DIRECTING,Fred Zinnemann,The Search,false,,,,
67f693e37789266c589876c9,1948,1949,21,DIRECTING,Anatole Litvak,The Snake Pit,false,,,,
67f693e37789266c589876ca,1948,1949,21,DIRECTING,John Huston,The Treasure of the Sierra Madre,true,,,,
67f693e37789266c589876cb,1948,1949,21,DOCUMENTARY (Feature),"Janice Loeb, Producer",The Quiet One,false,,,,
67f693e37789266c589876cc,1948,1949,21,DOCUMENTARY (Feature),"Orville O. Dull, Producer",The Secret Land,true,,,,
67f693e37789266c589876cd,1948,1949,21,DOCUMENTARY (Short Subject),"Herbert Morgan, Producer",Heart to Heart,false,,,,
67f693e37789266c589876ce,1948,1949,21,DOCUMENTARY (Short Subject),United States Army Air Force,Operation Vittles,false,,,,
67f693e37789266c589876cf,1948,1949,21,DOCUMENTARY (Short Subject),United States Army,Toward Independence,true,,,,
67f693e37789266c589876d0,1948,1949,21,FILM EDITING,Frank Sullivan,Joan of Arc,false,,,,
67f693e37789266c589876d1,1948,1949,21,FILM EDITING,David Weisbart,Johnny Belinda,false,,,,
67f693e37789266c589876d2,1948,1949,21,FILM EDITING,Paul Weatherwax,The Naked City,true,,,,
67f693e37789266c589876d3,1948,1949,21,FILM EDITING,Christian Nyby,Red River,false,,,,
67f693e37789266c589876d4,1948,1949,21,FILM EDITING,Reginald Mills,The Red Shoes,false,,,,
67f693e37789266c589876d5,1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),William Walton,Hamlet,false,,,,
67f693e37789266c589876d6,1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),Hugo Friedhofer,Joan of Arc,false,,,,
67f693e37789266c589876d7,1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Johnny Belinda,false,,,,
67f693e37789266c589876d8,1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),Brian Easdale,The Red Shoes,true,,,,
67f693e37789266c589876d9,1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Snake Pit,false,,,,
67f693e37789266c589876da,1948,1949,21,MUSIC (Scoring of a Musical Picture),"Johnny Green, Roger Edens",Easter Parade,true,,,,
67f693e37789266c589876db,1948,1949,21,MUSIC (Scoring of a Musical Picture),Victor Young,The Emperor Waltz,false,,,,
67f693e37789266c589876dc,1948,1949,21,MUSIC (Scoring of a Musical Picture),Lennie Hayton,The Pirate,false,,,,
67f693e37789266c589876dd,1948,1949,21,MUSIC (Scoring of a Musical Picture),Ray Heindorf,Romance on the High Seas,false,,,,
67f693e37789266c589876de,1948,1949,21,MUSIC (Scoring of a Musical Picture),Alfred Newman,When My Baby Smiles at Me,false,,,,
67f693e37789266c589876df,1948,1949,21,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,The Paleface,true,,,,
67f693e37789266c589876e0,1948,1949,21,MUSIC (Song),Music by Harold Arlen; Lyrics by Leo Robin,Casbah,false,,,,
67f693e37789266c589876e1,1948,1949,21,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,Romance on the High Seas,false,,,,
67f693e37789266c589876e2,1948,1949,21,MUSIC (Song),Music by Frederick Hollander; Lyrics by Leo Robin,That Lady in Ermine,false,,,,
67f693e37789266c589876e3,1948,1949,21,MUSIC (Song),Music and Lyrics by Ramey Idriss and George Tibbles,Wet Blanket Policy,false,,,,
67f693e37789266c589876e4,1948,1949,21,BEST MOTION PICTURE,J. Arthur Rank-Two Cities Films,Hamlet,true,,,,
67f693e37789266c589876e5,1948,1949,21,BEST MOTION PICTURE,Warner Bros.,Johnny Belinda,false,,,,
67f693e37789266c589876e6,1948,1949,21,BEST MOTION PICTURE,J. Arthur Rank-Archers,The Red Shoes,false,,,,
67f693e37789266c589876e7,1948,1949,21,BEST MOTION PICTURE,20th Century-Fox,The Snake Pit,false,,,,
67f693e37789266c589876e8,1948,1949,21,BEST MOTION PICTURE,Warner Bros.,The Treasure of the Sierra Madre,false,,,,
67f693e37789266c589876e9,1948,1949,21,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",The Little Orphan,true,,,,
67f693e37789266c589876ea,1948,1949,21,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Mickey and the Seal,false,,,,
67f693e37789266c589876eb,1948,1949,21,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Mouse Wreckers,false,,,,
67f693e37789266c589876ec,1948,1949,21,SHORT SUBJECT (Cartoon),United Productions of America,Robin Hoodlum,false,,,,
67f693e37789266c589876ed,1948,1949,21,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Tea for Two Hundred,false,,,,
67f693e37789266c589876ee,1948,1949,21,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer",Annie Was a Wonder,false,,,,
67f693e37789266c589876ef,1948,1949,21,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Cinderella Horse,false,,,,
